날짜,총반입량,평균기온,강수량,환율,경유가격,총반입량_lag_1,총반입량_lag_7,총반입량_lag_30,평균기온_lag_1,평균기온_lag_7,평균기온_lag_30,강수량_lag_1,강수량_lag_7,강수량_lag_30,환율_lag_1,환율_lag_7,환율_lag_30,경유가격_lag_1,경유가격_lag_7,경유가격_lag_30
2024-04-03,0.31760289732126895,-0.11417987127901372,3.4689240320025125,0.2631013768935141,-0.24320171752998718,0.21338749192305817,0.7770117326653787,0.5180997641203453,0.011350234448677497,-0.4976948313571567,-0.6076363356086287,0.8105603490113662,-0.31987983781019796,-0.2805984484800732,0.3214452122835076,0.25831536206296896,0.18586452120137165,-0.24118708422628118,-0.2399901072080486,-0.18324399049497242
2024-04-04,-0.08247568797350208,-0.12454803446108789,-0.312771141521795,0.32581766636169895,-0.23776788331327536,0.3184634968876343,-1.8570524391179057,-0.26213628365250247,-0.11296082566765879,-0.46665903777388673,-0.7908843471372831,3.4689247719732332,2.134082488728552,0.6597105022504048,0.26481268557702453,0.3229369090492523,0.16724793965464096,-0.24118708422628118,-0.2399901072080486,-0.18324399049497242
2024-04-05,-0.2875159629370722,-0.026050484231384546,-0.31915374944102803,0.32581766636169895,-0.2269002148798517,-0.08182604583456045,-1.2010402594532474,-0.13209694235702785,-0.12332008067735364,-0.2080274245799691,-0.6127265581510913,-0.31278212006865735,-0.31987983781019796,-0.31590014974738223,0.32750271486121224,0.3229369090492523,0.20989437596296823,-0.23575064152420888,-0.2399901072080486,-0.18324399049497242
2024-04-06,0.07755574614440633,-0.06752313695968068,-0.31915374944102803,0.32581766636169895,-0.21603254644642805,-0.28697443647968524,-1.621689290688601,-0.21212115238501222,-0.024907158085253907,-0.27527164401038773,-0.8112452373071336,-0.3191647477659792,-0.31987983781019796,-0.31590014974738223,0.32750271486121224,0.3229369090492523,0.14967714778158472,-0.22487775612006428,-0.2399901072080486,-0.18324399049497242
2024-04-07,0.07755574614440633,0.13984012668179982,-0.31915374944102803,0.31533325512759103,-0.21059871222971624,0.07828977125431745,-1.621689290688601,-0.07708029796278858,-0.06634417812403273,-0.2442358504271175,-0.9843128037508627,-0.3191647477659792,-0.31987983781019796,-0.31590014974738223,0.32750271486121224,0.2798878689538007,0.0935456683074977,-0.21400487071591964,-0.2399901072080486,-0.18324399049497242
2024-04-08,0.8227021112559174,0.24352175850254007,-0.31915374944102803,0.35332797114009773,-0.19429720957958074,0.07828977125431745,0.3163008889314202,-1.212423777734817,0.1408409220698612,-0.0838842502468885,-1.0657563644302646,-0.3191647477659792,-0.31987983781019796,-0.31590014974738223,0.317022693596129,0.37787470150895425,0.0935456683074977,-0.20856842801384734,-0.23453805363662344,-0.18324399049497242
2024-04-09,-0.097478634922056,-0.06752313695968068,-0.31915374944102803,0.2986925077355273,-0.17799570692944527,0.8238290445744052,0.21614635768490753,-1.212423777734817,0.2444334721668082,0.01439576276680012,-0.9639519135810121,-0.3191647477659792,0.809772520717348,-0.31590014974738223,0.3550015006917998,0.3318528836739193,0.0935456683074977,-0.19225909990763043,-0.22908600006519828,-0.1887198133829066
2024-04-10,0.32760486195363825,-0.11417987127901372,-0.31915374944102803,0.4450939379972138,-0.17256187271273346,-0.09683690368664274,0.3213086154937459,-0.5422210187504478,-0.06634417812403273,-0.10974741156628028,-0.8163354598495961,-0.3191647477659792,3.467965782769356,-0.2773892029453278,0.300388913916793,0.2753807202952097,0.044156126298289806,-0.17594977180141352,-0.22908600006519828,-0.18324399049497242
2024-04-11,-0.45254837937116527,-0.00013007627619948152,-0.31915374944102803,0.4843391766251163,-0.16712803849602165,0.32847073545568917,-0.07930950949230502,-0.6822633862994205,-0.11296082566765879,-0.12009267609403712,-0.7807039020523578,-0.3191647477659792,-0.313497621063442,-0.2805984484800732,0.4467290438603531,0.3378932335422562,-0.00751163738105864,-0.1705133290993412,-0.22363394649377313,-0.1887198133829066
2024-04-12,1.0327433685356722,0.20723318736528085,-0.31915374944102803,0.4843391766251163,-0.156260370062598,-0.45209387285259056,-0.2846262985476561,-0.4671983218492125,0.0009909794389828365,-0.02181266308034831,-0.6738092286606429,-0.3191647477659792,-0.31987983781019796,-0.31590014974738223,0.48595784996018165,0.3378932335422562,-0.001718089100305319,-0.1650768863972689,-0.21272983935092282,-0.1887198133829066
2024-04-13,0.26259209184323795,0.37312379827846537,-0.31915374944102803,0.4843391766251163,-0.15082653584588615,1.0339810545035575,0.08093774050211534,-0.5222149662434518,0.2081760796328766,-0.06319372119137517,-0.6687190061181802,-0.3191647477659792,-0.31987983781019796,-0.31590014974738223,0.48595784996018165,0.3378932335422562,0.02202654511509683,-0.15420400099312428,-0.2018257322080725,-0.1887198133829066
2024-04-14,0.26259209184323795,0.3938601246426134,-0.31915374944102803,0.597555398640732,-0.14539270162917434,0.2634236847633325,0.08093774050211534,-0.7372800306936598,0.3739241597879919,0.14371156936375892,-0.48038077204706325,-0.3191647477659792,-0.31987983781019796,-0.31590014974738223,0.48595784996018165,0.32744288799858157,0.1005739850567202,-0.14876755829105198,-0.19637367863664734,-0.1941956362708408
2024-04-15,0.7776932704102556,0.18131277941009596,0.7595069838351796,0.6750853864175528,-0.13452503319575068,0.2634236847633325,0.8270889982886351,-0.9473435820171189,0.3946426698073812,0.24716421464132599,-0.1902380871266937,-0.3191647477659792,-0.31987983781019796,-0.31590014974738223,0.5991266667666117,0.365314152516781,0.1005739850567202,-0.14333111558897968,-0.1800175179223719,-0.1941956362708408
2024-04-16,-0.14248747576771773,0.27462624804876223,-0.31915374944102803,0.6719103546584312,-0.12365736476232704,0.7787964710181583,-0.09433268917928192,-0.9473435820171189,0.18227794210864004,-0.06319372119137517,-0.08334341373497878,0.7594993280072276,-0.31987983781019796,-0.31590014974738223,0.6766241916576086,0.3108562093125785,0.1005739850567202,-0.13245823018483507,-0.16366135720809644,-0.1941956362708408
2024-04-17,-0.31752185683418005,0.13465604509076273,-0.31915374944102803,0.5968825856346432,-0.1127896963289034,-0.14186947724288965,0.33132406861839714,-0.5922361500179381,0.2755112371958923,-0.10974741156628028,-0.48038077204706325,-0.3191647477659792,-0.31987983781019796,-0.31590014974738223,0.6734504893285105,0.45678195565736,0.17104731857544667,-0.12158534478069044,-0.15820930363667127,-0.1941956362708408
2024-04-18,-1.2277006383797842,0.3109148191860211,-0.31915374944102803,0.5955357764811907,-0.10735586211219157,-0.31699615218384986,-0.44988127510440207,-0.5472225318771968,0.1356612945650138,0.00405049823904345,-0.4854709945895258,-0.3191647477659792,-0.31987983781019796,-0.31590014974738223,0.5984541354767005,0.49589967962371156,0.23515783095703247,-0.11071245937654584,-0.15275725006524613,-0.199671459158775
2024-04-19,-0.1374864934515331,0.4353327773709097,-0.31915374944102803,0.5955357764811907,-0.10192202789547974,-1.2276548618768428,1.0374135139063119,0.10297417460017631,0.31176862972982355,0.21095578879417737,-0.7959745696797458,-0.3191647477659792,-0.31987983781019796,-0.31590014974738223,0.5971078902510006,0.49589967962371156,0.24399134776926043,-0.10527601667447353,-0.14185314292239581,-0.1941956362708408
2024-04-20,0.6276638009247165,0.025790331678985583,0.3574026866468033,0.5955357764811907,-0.10192202789547974,-0.13686585795886222,0.2662236233081639,-0.4071801643282242,0.43607968984616025,0.3764800212382848,-0.8672376852742224,-0.3191647477659792,-0.31987983781019796,-0.31590014974738223,0.5971078902510006,0.49589967962371156,0.178360846373011,-0.09983957397240122,-0.13640108935097064,-0.1941956362708408
