날짜,총반입량,평균기온,강수량,환율,경유가격,총반입량_lag_1,총반입량_lag_7,총반입량_lag_30,평균기온_lag_1,평균기온_lag_7,평균기온_lag_30,강수량_lag_1,강수량_lag_7,강수량_lag_30,환율_lag_1,환율_lag_7,환율_lag_30,경유가격_lag_1,경유가격_lag_7,경유가격_lag_30
2021-11-11,2.193521245443752,-0.6935455990255905,-0.04731189241354268,-1.282677039463716,0.10999750655628139,1.885875135729317,1.5780294206431,0.8233265595356597,-0.6916249003419391,-0.13182544292851717,0.33982722827785,-0.20512528440938121,-0.3358252825814244,-0.3321948612917338,-1.3441622835074072,-1.311397008785967,-1.086942936761729,0.10674524870634641,0.04896873207748461,-0.5063175408830896
2021-11-12,4.2616871692383596,-0.8059532393027388,-0.1587059234130592,-1.2925849338488256,-0.05301751994507333,2.1934750693615173,1.0881912407955285,0.28723198463433186,-0.6916249003419391,-0.11581117137001493,0.48682434248756445,-0.04731682078623853,-0.3358252825814244,-0.3321948612917338,-1.2803184918255976,-1.249172407009776,-1.183631600170945,0.11218169140841873,0.06532489279176007,-0.45703513489168185
2021-11-13,3.307834781971019,-0.591843448298647,-0.3350798058289603,-1.2925849338488256,-0.12365736476232704,4.26197317378675,2.606689598323,1.2043524557465208,-0.803921491273371,0.022979182137004,0.6443212505694015,-0.15871103040257456,-0.3358252825814244,-0.3321948612917338,-1.2902222376373178,-1.249172407009776,-1.2271313521479998,-0.050911589653750464,0.08168105350603554,-0.41322855178820833
2021-11-14,3.307834781971019,-0.40985012594516906,-0.3350798058289603,-1.2925849338488256,-0.1616942042793098,3.307967582521664,2.606689598323,0.32710678772616614,-0.5900232228325485,0.055007725254008474,0.42907547619089076,-0.3350851956284399,-0.3358252825814244,1.4270531095316694,-1.2902222376373178,-1.249172407009776,-1.2271313521479998,-0.12158534478069044,0.08713310707746069,-0.36942196868473487
2021-11-15,5.099650948706865,-0.4901412975717035,-0.3350798058289603,-1.3310610729325825,-0.23233404909656352,3.307967582521664,3.6487089990896515,-0.009613771715990167,-0.40820969465784945,-0.32933479215004424,-0.06966473273492646,-0.3350851956284399,1.3442375904704449,0.26818341446545946,-1.2902222376373178,-1.3002748570265896,-1.2271313521479998,-0.1596404436951966,0.098037214220311,-0.32561538558126135
2021-11-16,3.2632622405099285,-0.5329632557725217,-0.3350798058289603,-1.2887370794645814,-0.2921062254803936,5.100071543683179,1.7249808745973714,-0.009613771715990167,-0.4884215453231579,-0.6869868569565932,-0.725901849742581,-0.3350851956284399,-0.29869682129851016,-0.3321948612917338,-1.328682266225693,-1.1146555637737454,-1.2303602994742693,-0.23031419882213658,0.10894132136316131,-0.3037120940295246
2021-11-17,3.7179021634130534,-0.6239599169492608,-0.3350798058289603,-1.2835424255459182,-0.3192753965639527,3.263387881995258,1.8852915516383948,0.0967190365289013,-0.5312011990113222,-0.6869868569565932,-0.4476573121313354,-0.3350851956284399,-0.2058756680912246,-0.3321948612917338,-1.2863759944033024,-1.3290381995476985,-1.1934135061672988,-0.29011506854493196,0.11984542850601163,-0.27633297958985364
2021-11-18,3.245433223925492,-0.4044973811700667,-0.3350798058289603,-1.3106687673133648,-0.34644456764751186,3.718100827364598,2.1925536826336893,0.6062304093690063,-0.622107963098672,-0.6869868569565932,-0.3164098887298045,-0.3350851956284399,-0.04807970763883907,0.00289999029367638,-1.2811835155585931,-1.265375190950932,-1.2886772635751018,-0.31729728205529345,0.12529748207743677,-0.23800221937431432
2021-11-19,4.64501102580374,-0.2920897408929185,-0.3350798058289603,-1.2946045560083668,-0.3627460702976473,3.245556001784696,4.25878018671799,1.0227005749948312,-0.40286223794682885,-0.7990867578661087,-0.4476573121313354,-0.3350851956284399,-0.15946509148758178,-0.2856539096826491,-1.3082984991488895,-1.2752508928499369,-1.2987455393579463,-0.344479495565655,-0.038264125065317865,-0.199671459158775
2021-11-20,3.824876262919671,-0.3616754229692483,-0.3257969699123339,-1.2946045560083668,-0.37361373873107095,4.64535859831384,3.305822273196352,1.0094089739642198,-0.29056564701539694,-0.5855631370860794,-0.3426593734101107,-0.3350851956284399,-0.3358252825814244,-0.3321948612917338,-1.2922410141529288,-1.2752508928499369,-1.2801289578112156,-0.3607888236718719,-0.10914082149384488,-0.17229234471910407
